1731405321000,1,2,18.0,152.0,11.0,1
1731405322000,1,3,14.4,184.0,15.0,1
1731405322000,1,2,18.1,152.0,11.0,1
1731405323000,1,3,18.2,184.0,15.0,1
1731405323000,1,2,18.0,152.0,11.0,1
1731405324000,1,3,18.2,184.0,15.0,1
1731405324000,1,2,18.0,152.0,11.0,1
1731405325000,1,3,18.2,184.0,15.0,1
1731405325000,1,2,17.9,152.0,11.0,1
1731405326000,1,3,18.2,184.0,15.0,1
1731405326000,1,2,17.8,152.0,11.0,1
1731405327000,1,3,18.1,184.0,15.0,1
1731405327000,1,2,17.7,152.0,11.0,1
1731405328000,1,3,18.1,184.0,15.0,1
1731405328000,1,2,13.2,152.0,11.0,1
1731405329000,1,3,18.1,184.0,15.0,1
1731405329000,1,2,13.2,152.0,11.0,1
1731405330000,1,3,18.1,184.0,15.0,1
1731405330000,1,21,14.5,136.0,12.0,1
1731405330000,1,2,13.2,152.0,11.0,1
1731405331000,1,3,18.0,184.0,15.0,1
1731405331000,1,21,14.5,136.0,12.0,1
1731405331000,1,2,13.4,152.0,11.0,1
1731405332000,1,3,18.0,184.0,15.0,1
1731405332000,1,21,16.3,136.0,12.0,1
1731405332000,1,2,13.4,152.0,11.0,1
1731405333000,1,3,18.0,184.0,15.0,1
1731405333000,1,21,16.3,136.0,12.0,1
1731405334000,1,3,18.0,184.0,15.0,1
1731405334000,1,21,16.3,136.0,12.0,1
1731405335000,1,3,18.0,184.0,15.0,1
1731405335000,1,21,16.2,136.0,12.0,1
1731405336000,1,3,17.9,184.0,15.0,1
1731405336000,1,21,16.1,136.0,12.0,1
1731405337000,1,3,17.9,184.0,15.0,1
1731405337000,1,21,16.2,136.0,12.0,1
1731405338000,1,3,17.8,184.0,15.0,1
1731405338000,1,21,16.2,136.0,12.0,1
1731405339000,1,3,17.9,184.0,15.0,1
1731405339000,1,21,16.2,136.0,12.0,1
1731405340000,1,3,17.9,184.0,15.0,1
1731405340000,1,21,19.7,136.0,12.0,1
1731405341000,1,3,18.0,184.0,15.0,1
1731405341000,1,21,19.7,136.0,12.0,1
1731405342000,1,3,18.2,184.0,15.0,1
1731405342000,1,21,19.6,136.0,12.0,1
1731405343000,1,3,18.2,184.0,15.0,1
