Fix,GPS,22.5949440500,88.3617358900,-45.322418212890625,0.0,9.935046,,1731224755000,0.070703715,,561510799530475,2.5,0,,,
Fix,GPS,22.5949440600,88.3617358900,-45.319732666015625,0.0,9.935046,,1731224756000,0.07070383,,561511791413392,2.5,0,,,
Fix,GPS,22.5949440600,88.3617358900,-45.31781005859375,0.0,9.935046,,1731224757000,0.070703186,,561512793202714,2.5,0,,,
Fix,GPS,22.5949440700,88.3617358900,-45.31561279296875,0.0,9.935046,,1731224758000,0.07070327,,561513792544276,2.5,0,,,
Fix,GPS,22.5949440800,88.3617358800,-45.3133544921875,0.0,9.935046,,1731224759000,0.07070394,,561514794741984,2.5,0,,,
Fix,GPS,22.5949440900,88.3617358800,-45.311065673828125,0.0,9.935046,,1731224760000,0.07070339,,561515789233807,2.5,0,,,
Fix,GPS,22.5949441000,88.3617358800,-45.30950927734375,0.0,9.935046,,1731224761000,0.07070343,,561516797464901,2.5,0,,,
Fix,GPS,22.5949441200,88.3617358800,-45.308380126953125,0.0,9.935046,,1731224762000,0.07070352,,561517787804013,2.5,0,,,
Fix,GPS,22.5949441300,88.3617358800,-45.3070068359375,0.0,9.935046,,1731224763000,0.070704,,561518794642503,2.5,0,,,
Fix,GPS,22.5949441400,88.3617358800,-45.30419921875,0.0,9.935046,,1731224764000,0.07070405,,561519793064535,2.5,0,,,
Fix,GPS,22.5949441500,88.3617358700,-45.30389404296875,0.0,9.935046,,1731224765000,0.07070414,,561520799585262,2.5,0,,,
Fix,GPS,22.5949441600,88.3617358700,-45.301788330078125,0.0,9.935046,,1731224766000,0.07070443,,561521793302294,2.5,0,,,
Fix,GPS,22.5949441700,88.3617358600,-45.3006591796875,0.0,9.935046,,1731224767000,0.07070484,,561522792127398,2.5,0,,,
Fix,GPS,22.5949441800,88.3617358600,-45.298553466796875,0.0,9.935046,,1731224768000,0.07070432,,561523788576513,2.5,0,,,
Fix,GPS,22.5949441900,88.3617358600,-45.297027587890625,0.0,9.935046,,1731224769000,0.07070429,,561524796916251,2.5,0,,,
Fix,GPS,22.5949441900,88.3617358600,-45.2945556640625,0.0,9.935046,,1731224770000,0.070705034,,561525795976250,2.5,0,,,
Fix,GPS,22.5949442000,88.3617358500,-45.293426513671875,0.0,9.935046,,1731224771000,0.070705056,,561526793008698,2.5,0,,,
Fix,GPS,22.5949442100,88.3617358500,-45.29150390625,0.0,9.935046,,1731224772000,0.070704825,,561527793476615,2.5,0,,,
Fix,GPS,22.5949442200,88.3617358400,-45.29156494140625,0.0,9.935046,,1731224773000,0.070704594,,561528789531562,2.5,0,,,
Fix,GPS,22.5949442400,88.3617358200,-45.2882080078125,0.0,9.935046,,1731224774000,0.070702985,,561529796031093,2.5,0,,,
Fix,GPS,22.5949442500,88.3617358200,-45.286712646484375,0.0,9.935046,,1731224775000,0.07070521,,561530788103801,2.5,0,,,
Fix,GPS,22.5949442600,88.3617358100,-45.28472900390625,0.0,9.935046,,1731224776000,0.07070477,,561531792546457,2.5,0,,,
Fix,GPS,22.5949442700,88.3617358000,-45.280487060546875,0.0,9.935046,,1731224777000,0.07070319,,561532790511457,2.5,0,,,
Fix,GPS,22.5949442800,88.3617357800,-45.27606201171875,0.0,9.935046,,1731224778000,0.07070325,,561533789419373,2.5,0,,,
Fix,GPS,22.5949442900,88.3617357700,-45.274810791015625,0.0,9.935046,,1731224779000,0.07070486,,561534797343643,2.5,0,,,
Fix,GPS,22.5949443000,88.3617357600,-45.27337646484375,0.0,9.935046,,1731224780000,0.07070491,,561535793577861,2.5,0,,,
Fix,GPS,22.5949443200,88.3617357400,-45.26995849609375,0.0,9.935046,,1731224781000,0.0707035,,561536796868069,2.5,0,,,
Fix,GPS,22.5949443300,88.3617357300,-45.26910400390625,0.0,9.935046,,1731224782000,0.070704974,,561537793835934,2.5,0,,,
Fix,GPS,22.5949443500,88.3617357000,-45.265838623046875,0.0,9.935046,,1731224783000,0.07070354,,561538800802600,2.5,0,,,
Fix,GPS,22.5949443600,88.3617356900,-45.26495361328125,0.0,9.935046,,1731224784000,0.07070509,,561539789089423,2.5,0,,,
Fix,GPS,22.5949443800,88.3617356600,-45.261260986328125,0.0,9.935046,,1731224785000,0.07070364,,561540790194787,2.5,0,,,
Fix,GPS,22.5949444000,88.3617356400,-45.26171875,0.0,9.935046,,1731224786000,0.07069704,,561541791991036,2.5,0,,,
Fix,GPS,22.5949444200,88.3617356100,-45.2584228515625,0.0,9.935046,,1731224787000,0.070693396,,561542792363432,2.5,0,,,
Fix,GPS,22.5949444300,88.3617356000,-45.25750732421875,0.0,9.935046,,1731224788000,0.07069706,,561543796999473,2.5,0,,,
Fix,GPS,22.5949444400,88.3617355800,-45.2574462890625,0.0,9.935046,,1731224789000,0.070697345,,561544791468066,2.5,0,,,
Fix,GPS,22.5949444500,88.3617355700,-45.25677490234375,0.0,9.935046,,1731224790000,0.07069769,,561545796984316,2.5,0,,,
Fix,GPS,22.5949444700,88.3617355700,-45.25592041015625,0.0,9.935046,,1731224791000,0.07070552,,561546789507701,2.5,0,,,
